19900101
28,14.5
25,15.2
27,13.6
26,15.3
24,14.9
26,12.4
26,13.6
27,14.2
25,15.8
26,14.9
27,16.7
25,15
24,15
25,14.7
26,16
24,15.5
25,15.8
24,15.1
26,16.5
25,15
25,15
24,14.5
25,15.6
24,15
23,15.8
24,15.2
25,16
22,16
24,15.6
24,15.2
23,15.5
22,15
24,14.7
23,15.4
23,15.4
23,14.5
24,14.5
25,15.8
23,16.6
22,14
22,15.4
24,14.1
24,14
24,13.8
24,15.5
23,14.3
25,15
26,14.7
26,14
22,14.5
26,16
25,15.8
25,14.5
26,14.8
26,14.5
22,14.5
24,15.6
24,13.3
22,14.4
24,13.5
23,14.6
24,14.9
26,12.3
26,15.4
25,14
26,16.1
25,15.1
24,15.6
25,15.4
24,14.7
24,14.9
25,15.2
22,16
24,14.5
23,15.5
24,14.3
26,13
27,12.8
24,13
23,13.4
26,12.6
27,13
26,15.2
24,15.4
27,14
26,14
27,13.6
26,14.5
25,13.4
26,12.6
27,14
27,13.8
27,13.5
27,15.5
27,13
28,14.6
28,15.5
27,14
26,14
26,14.5
27,14.2
27,14.6
27,14
27,14
27,15.1
27,14.6
28,13.8
28,13.6
27,13.6
28,12.9
27,12.6
27,15.4
27,16.2
26,14.4
27,14.2
27,15
28,15
27,14
28,13.2
28,14.5
27,15.6
28,16.1
28,12.1
27,9.5
27,10.6
27,13.4
28,12.5
27,12.5
27,13.6
26,15.3
25,14.1
27,12.2
28,11.5
27,11.3
26,11.6
27,11.4
26,13.4
27,11.4
27,10
27,9.4
26,8.5
26,10.7
26,11.5
26,15.7
27,11.5
26,10.5
26,12.1
26,10
27,13
26,12.5
27,14.6
27,16.6
28,12.2
27,14.1
28,14.7
28,11.7
28,12.5
27,15.5
27,12.1
27,11.5
27,10.5
27,8.5
28,8.5
28,10.5
28,10.2
28,12.7
27,12.8
28,11.8
27,10.5
27,11.1
27,12
28,13.6
29,11.5
27,12.4
26,11.6
25,11.4
27,13
26,11.8
27,12.6
26,14.9
28,12.5
27,12.4
27,11
26,13.8
25,11
26,12
26,13.8
27,10.8
26,11.5
25,12.3
25,11.4
26,12.5
25,9
24,7.3
26,8.2
25,8.5
26,10
29,8.6
28,13.6
28,12.5
26,11.3
26,8.5
27,7
28,7.9
25,7.5
25,7.4
25,7.5
26,7.5
27,8.2
27,13.5
27,12.5
27,12
27,10.8
28,9.6
27,10
26,10
28,10.1
28,11.4
28,11.4
28,11.2
29,11.1
29,15
29,15
29,10.8
27,11.1
28,11.5
28,11.5
29,13.8
29,13.2
31,14
31,13.7
31,10.6
30,11
30,11.4
29,11.7
29,10.5
28,10.5
26,9.5
27,10.7
28,9.6
31,12.2
31,12.7
30,13
30,12.6
30,13.9
30,16
30,12.9
31,12.6
30,13.6
33,13
30,14
31,15
31,13.5
31,14.5
32,16
31,16.6
31,15.5
31,17
29,16
30,12
31,12.1
30,11.5
30,11.7
31,13.2
30,12.9
30,12.2
31,12.9
29,10.5
29,12.6
30,16
29,19.3
25,15.7
25,15.8
26,15.8
24,14.6
26,14.5
26,13
29,11
31,14.7
29,19
30,14.2
30,15.4
30,17.5
31,14.5
30,15.5
30,17
31,17.6
31,16
30,18.9
30,17
31,18.1
31,17.4
31,15.5
31,16.5
30,19.7
31,18.2
30,20
30,14.6
31,15.2
30,15.5
30,14.5
33,19.4
30,16.9
28,18.1
27,14.6
30,16
28,15.3
29,17.5
29,16
27,15
28,14.4
30,16
31,15.7
31,15.5
31,16
32,16.2
30,16.4
30,16
29,17.6
23,16.5
23,17
24,14.4
26,14.9
29,14.8
28,17
29,18
25,17
23,16.2
26,15.5
26,15.4
25,15.5
27,15.6
28,15.5
28,15.5
27,16.5
27,15.6
26,16.5
27,15.4
27,14.1
27,15.5
27,15
26,14.7
27,14.5
27,13.4
26,14
25,15.4
25,15
24,15
24,14.5
25,15.4
26,13.9
26,14
26,14
26,14.5
27,13
26,15.6
25,16.6
25,16.3
26,16.2
26,16
27,14
28,15.3
29,14.8
27,16
26,16
25,15.5
25,13.7
25,13.6
26,14
27,14.6
29,15.5
28,16
27,16.5
28,13.7
26,13.3
26,13.6
27,14.5
26,15.2
25,15.2
26,14.6
26,14
25,15.7
26,14.3
27,13.2
21,14.6
24,15
24,15
25,15.6
25,14
23,15.1
25,15.1
23,15.4
24,15.5
25,14.2
25,13.8
25,13.6
24,14
25,15
26,15.9
26,14.8
26,14.8
24,14.3
25,14.7
25,15.5
25,15.2
26,14.3
25,14.8
25,16
24,16.5
24,14.7
24,14
24,14.6
23,15.5
25,14.6
24,14.2
24,13.4
25,14.1
24,13.7
25,14.5
26,13
25,15.5
24,13.4
23,14.3
22,14.5
26,14.6
25,15.2
24,15
25,15
27,14
25,14.2
25,14.6
25,15
25,13
27,14.5
26,14.5
24,14.4
25,13.4
26,13.4
26,14.2
26,15.5
25,13
25,12.8
27,12.7
27,14.5
26,14.9
25,14.4
24,14.5
24,13.6
26,14.2
27,13
28,13.8
27,14.5
27,15.7
27,15
27,15.2
28,14.5
26,13.7
25,14.4
28,12.8
27,13.5
27,13.3
28,15.3
28,13.7
27,14
25,15.5
27,14.1
28,16
26,16.4
28,14.1
27,14.3
27,14.3
26,15
27,14.1
27,13
30,14.3
27,12.7
28,12
27,12.2
28,12.2
28,12.2
28,13.5
28,13.1
27,12.9
27,14.4
28,14.1
28,13.5
28,12.7
29,11.8
29,12.6
28,11.9
28,11.5
27,11.5
27,11.9
28,12.2
27,11.5
27,11.4
27,11.1
27,15
27,15.7
27,13.7
28,13
28,12.5
28,12.5
27,11
28,9
28,8.1
28,10
27,13
26,10.6
27,11
21,13.9
24,12.2
23,14
24,12.9
28,12.9
28,11.2
27,11
25,13
28,12.8
26,14.7
28,11.4
28,11.6
28,10.6
28,10.5
28,10.3
27,11.3
28,10.5
27,10
26,11.5
26,10.9
26,10.2
26,9.6
26,9.6
26,11.1
27,10
28,9.9
28,10.7
27,11.6
26,11.8
26,11
28,10.9
27,11
27,11.3
27,10
27,10.5
27,9.8
26,9.5
25,9
26,10
28,9.9
28,15.8
27,12
28,11.6
27,10.5
29,9.8
28,10.2
28,10
27,9.8
28,10.1
27,9.5
28,8.5
28,7.5
28,9
26,10.3
27,9
28,10.9
28,11
30,11.4
28,16.5
27,11.4
27,11.1
28,10.2
27,10.2
26,9.2
27,12.1
27,12.5
25,10.5
26,7
27,9
25,7.4
25,6
26,6.8
27,7.8
27,11.6
27,9.6
29,11.7
28,11.9
30,11.5
29,10.5
29,7.1
29,11.2
29,11.2
31,12
29,11.4
30,10.7
29,10.5
28,10.4
29,10.5
28,9.5
28,10
29,10
29,12.1
29,12.1
30,12.5
30,12.6
31,12
29,11.4
29,11
29,11.2
28,11
30,11.2
29,11.8
30,12
29,14
30,11
32,13.5
31,17.8
30,19.5
30,16.6
31,16
31,15.4
31,17.4
31,15.5
31,15.8
32,19
30,17.9
32,16.5
32,15.2
32,14.4
31,16.3
30,14.5
29,15
29,18.1
31,16.6
33,16.3
30,16
30,15.7
30,15.4
30,13.4
30,14
29,14
29,11.5
30,11.4
30,12
30,10.2
30,12.4
31,12.5
31,13.4
32,13.2
30,13.6
29,13.6
27,15.8
29,16
27,16.7
30,15
29,16.5
30,14.5
32,15.5
31,19
31,18
30,16.5
32,16
32,16
30,16.1
30,17
28,18
28,16.5
29,13.2
30,12.4
30,12.7
31,12
30,14.5
28,17.4
27,16.7
30,14.4
30,16.6
31,15.6
30,17.5
32,15.5
31,18.5
30,17.1
29,16.1
29,16
29,15.2
29,16.5
28,14.5
29,17.6
28,17.3
25,15.7
27,15
28,15.6
28,16
28,16.3
26,14.5
28,15.6
28,14.5
28,14.5
27,16.1
28,14.4
29,14.5
29,16
28,17.1
28,16.5
29,15.7
27,17
26,14.5
25,14.5
25,13.6
26,13.2
29,15.5
28,14.5
26,13.8
27,14.6
26,14.1
28,14.5
27,15
27,14.5
28,15
27,14.5
27,15.5
26,15.6
24,17
28,13.5
28,14
25,14
27,15
26,14.6
26,15.6
27,15
28,14.5
27,16
25,16.2
27,15.4
25,15.6
26,15
26,13.7
27,13.3
25,15.8
25,14.9
25,15
24,15.2
25,15.5
25,15.7
24,15.2
25,15
24,14.7
24,13.8
21,15.6
24,14.6
25,13.5
24,13.6
24,15.2
25,14.9
24,15.2
25,16.6
24,14.2
24,15.9
27,14.7
25,14.4
26,14
25,14.5
27,13.9
26,16.6
26,16.4
27,14.7
27,15.6
28,15
27,14.7
26,15.2
26,16.6
26,14.3
26,14.8
26,13.9
24,14.8
27,15
26,13.8
26,15.6
25,16.5
24,15.5
25,14.9
26,15.6
26,15.6
24,13.6
25,15.5
26,13.7
25,14
26,15.4
25,13
27,15.1
27,15
26,15.5
28,15.4
27,14.3
26,15.5
23,14.5
27,14
25,14.5
26,13.5
28,12.8
27,12.8
27,14
27,13.5
27,13.5
26,13.5
27,13.5
28,13.6
27,14.8
28,14.4
27,14.4
26,14.4
27,15.5
27,13.2
26,13.9
27,15.7
28,13.5
27,13.8
29,13.5
27,15
28,13.8
28,13.7
28,14.4
28,13.9
29,14
29,15
29,17.1
28,13.2
27,13.2
28,13.4
28,13.7
29,13.6
27,14.5
29,15
28,14.4
28,15
27,14.4
29,14
26,13.6
28,13.6
28,16
28,13
28,13.5
28,13.4
28,14
29,14.9
26,15.4
28,14.1
25,16
27,15.5
23,15.2
27,15.1
26,13.7
25,16
26,14.5
28,14
28,15.2
28,13.6
27,12.8
26,14.5
27,15
27,15.4
28,15.2
28,15.4
29,13.9
28,15.5
28,15.1
29,14
28,14
29,14.5
27,15.5
27,15.5
27,15.6
26,15.5
26,14.2
27,12.9
27,12.8
27,13.8
27,10.5
27,11.5
27,11.5
29,11.4
29,12.5
26,13
28,11.6
28,12.5
27,11.6
28,12.5
27,14.4
27,15
27,14
28,13.2
28,13.5
29,13.1
29,12.2
28,10.9
28,10.9
28,11
27,12.2
26,11.8
27,11.6
27,10.6
28,9.6
27,11.1
27,10.5
27,10
28,10.7
29,10.6
30,10
27,11
27,10.1
27,10.2
27,11.2
28,14.1
28,12.6
28,12.5
27,12.6
28,11.3
28,13.4
28,12.1
29,11
30,9.5
28,11
28,11.4
28,10.5
28,10.5
28,15.1
27,12.4
28,9.5
30,9.4
29,12.9
28,13.5
28,9.5
26,9
28,8.5
28,8.3
27,7.4
27,7.5
27,8.2
28,7.5
28,9.5
28,8.3
29,12.5
29,10.4
30,11.7
30,12.5
30,10.5
30,10.8
31,10
31,11.1
31,10.6
32,10.5
31,10
29,11
29,9.5
31,9
30,9.4
31,8.6
31,10.2
31,10.1
31,11.5
29,11
29,10.4
30,9.5
27,9.9
27,7.8
27,6.3
30,6.1
27,7.9
30,7.2
29,3.1
30,10.5
30,10.3
30,9
32,9
30,14.6
30,12.9
32,14
31,13.3
31,15.4
30,12.7
30,11.5
32,11.9
31,12.7
32,13.1
31,12.6
34,13.6
31,16.1
29,13
31,11.7
31,9
31,9.9
31,9.6
34,13.3
34,17
34,17
34,16.2
35,17.1
35,19.2
33,16
32,14.4
32,15.1
33,16.1
35,16.2
34,14.6
33,16.3
33,17.6
30,17.6
30,15.6
32,15.5
31,16
34,15
32,16
33,16
34,16.2
34,18
34,17.2
34,16
35,17.6
33,18.6
33,15.2
33,13.6
33,12.7
33,12.5
33,11.7
33,18.6
33,15.7
32,20
34,13.9
33,14
34,15
34,14.2
35,15.5
34,16.3
33,16.3
33,13.5
35,14.4
35,20
32,21.2
33,19.5
35,19.3
34,15.7
33,16.1
34,16.6
32,17
27,16.5
27,14
28,16.7
30,15.5
32,14.8
31,16.1
32,18.7
32,16.2
32,18.5
29,16.3
26,14.4
27,14.5
29,16.9
30,18
30,14.4
32,13.5
33,15.5
33,14.7
32,15
33,14.4
33,15.1
33,17.6
33,17.5
33,16.7
32,16.5
33,17.1
33,17.6
32,20.9
27,15.4
28,15.5
29,17
30,17.6
28,14.7
31,15.6
29,16.5
30,16.1
29,16.2
28,15.5
28,15.4
28,14.1
29,13.6
28,14.7
30,14.3
29,13.6
29,13.5
29,14
29,15.6
29,14.1
30,13.7
28,16.1
29,15.7
28,17
27,15.4
25,15
27,15.2
27,14
27,14.1
28,14
25,14.1
24,14.5
26,14.6
25,15.4
20,14.3
23,15.6
26,13.8
25,16.4
27,16.5
21,16
24,14.6
24,14.7
23,13.5
22,14.4
25,15.5
25,14.1
22,15.6
24,15.5
26,13.5
22,15.5
23,14.5
26,14.6
24,15
20,14.2
23,13.4
22,15
22,14
21,14.8
23,15
20,14.6
19,14.6
20,14.5
22,14.5
20,15.2
23,15.2
23,15.1
23,15.3
26,14.7
23,15.2
23,15.7
21,14.1
24,14.2
26,15.6
27,14.5
26,14.5
24,14
25,15.6
25,15
20,15.5
25,14
25,14
25,16.1
25,14.6
22,15.4
24,14.5
24,14.5
22,14.6
25,13
24,15.5
24,15.6
20,15
22,15.5
22,16
25,14.3
24,13
25,14.2
26,13.6
25,13.5
26,13.9
25,14.1
25,13
26,16
24,13
27,12.6
26,14
27,14.2
27,14.5
25,14.4
25,15.2
24,14.6
23,14.7
25,15
26,14
25,13.6
26,14.3
26,15.5
26,14
26,13
26,13.7
26,16
27,14.5
27,15
27,14.1
28,15.1
28,14.5
28,15
27,14
28,15.2
26,14
27,13.5
28,14.6
27,16.8
27,14
26,14.2
25,13.8
26,13.9
27,13.2
26,9.6
27,15
28,13.9
26,15.2
27,14.5
27,15.7
27,13.7
27,16
27,15.5
28,13.4
27,14.5
27,14.5
27,14.5
28,11.6
27,13.9
28,12.5
27,12
27,11.6
28,11.2
27,11.5
27,11.6
27,11
28,10.2
27,9.3
28,9.2
27,9.9
27,14
28,16
27,14
28,11.7
28,11.5
28,12
28,12.5
28,12.5
29,12.4
28,12
29,11.5
28,10.6
28,8
27,8.5
27,8.6
28,8.7
28,8
29,8.3
28,8.1
28,9
27,9
27,7
27,7
26,7.6
26,10
28,10.6
28,10.7
27,11.7
28,10.8
27,10
27,9.2
27,8.5
28,8
28,8.6
28,8.4
26,7.4
26,7.5
26,7
25,9.5
26,10
28,12
27,13.2
28,11
26,11.4
27,9.5
27,9.5
28,9
27,6.7
27,6
27,5.2
27,4.9
27,5.2
27,6
26,6.4
27,7.2
27,7.8
27,8.5
28,9.2
28,10.1
25,10.1
25,10
24,10
24,13.2
24,13.2
25,10.7
26,10.8
26,9.3
25,8.6
26,8.6
26,10.2
28,10.9
27,10.5
28,10.2
28,11.5
29,9
28,9
29,8
28,9.2
28,10
28,10.3
29,9.4
29,10.2
30,7
30,6.5
31,10
28,9.9
29,10.5
29,8.5
31,7.5
28,10.4
31,8.5
31,8
31,10.2
30,9.7
30,10
30,10
30,10
30,10.5
30,11.8
31,13.4
30,12.5
32,13.2
30,13.2
31,15
32,14.9
31,13
32,12.5
32,11.3
32,11.5
30,12.5
30,12.5
29,12.2
28,10.5
28,9.3
29,9
29,9.6
28,10.5
29,10.6
28,9.5
28,9.4
27,7.5
28,8
29,7.9
27,9
26,8
27,8
27,8.5
29,8.5
29,9.4
31,10.7
31,12.6
33,12.7
32,14.4
33,12.7
31,13
32,14
31,13.5
29,12.8
29,12.7
30,10.7
30,11
32,11
32,10.3
32,14.6
32,16
31,14.1
32,13
33,13.9
33,13.4
32,12.6
32,14
31,14
32,14.4
30,16.6
31,16.2
32,16.2
33,16.3
33,17.9
32,17
32,15.4
30,17.5
31,16.5
32,18.1
32,17
32,15.7
30,15
29,16.5
30,16.8
30,15.8
30,16
30,16.7
29,16.6
26,15
28,15
30,15.2
31,15.9
31,15.5
30,15
32,15.4
28,14
30,13.5
30,14
29,15.4
29,16.5
30,13.7
30,13.4
29,14.5
29,14.2
31,15.1
30,14.9
28,15
31,14.5
29,15.8
29,14
30,13.5
29,13.4
27,14
29,16.5
28,16.5
28,13.5
28,15.9
28,15.6
30,13.5
21,13.2
26,14.5
30,13.2
30,15.5
29,14.2
30,12.8
28,14
29,13.4
30,12.6
30,13
28,13
28,12.2
28,12.5
27,12.3
27,11.5
28,12.7
27,12.8
28,15
30,11.5
30,13.4
30,15.2
27,13.5
28,13.3
28,15.7
26,13.9
28,13
27,15
24,14
23,13
26,12.5
24,13.3
23,12.8
23,13.2
22,14.5
25,13
23,13
24,14
24,12.7
26,13
25,12.5
21,12.5
22,12.5
23,13.6
24,12.5
20,13.8
22,14.5
24,14.5
23,13.5
24,14
25,14.5
24,15.5
22,14.7
22,15
24,15
23,14.2
23,14.5
23,14.8
23,14.8
23,12.6
24,14
25,14
26,13.2
24,13.4
23,14.2
24,14.9
26,15.5
25,13.8
24,15.4
24,15.4
25,14
25,13.8
23,13.8
22,13.3
24,13.5
25,15
25,15.5
22,14.2
22,14.7
23,14.4
23,15
25,14.5
24,14.3
23,13.8
24,14.6
24,13.5
26,15
25,13.8
26,14
27,14.3
24,14
23,14.5
24,13.6
25,12.7
25,14.4
24,14
26,14
24,12.8
26,13.2
25,14.4
26,14
23,12.4
22,14.2
25,13.8
25,12.9
26,13.6
25,14.7
24,12.3
26,12.3
25,13.4
25,13.9
25,12.3
25,14
25,14.2
27,13.7
26,12.7
25,12.8
24,15
27,13.8
27,13.1
25,14.6
27,13.3
26,12.3
26,15.1
26,15
25,14.4
25,14.2
25,14.5
26,15.1
24,15
25,14
24,14
24,13
25,14.6
24,14.6
26,12.4
25,14.2
25,13.8
24,14
25,13.5
24,13
24,14
26,13.8
25,14.2
27,13.5
26,11.2
26,13
26,11.5
27,12
25,14.5
26,15.1
26,14.3
27,12.5
26,12.5
26,14.5
27,12.3
27,13.2
26,12.8
26,13
26,12.5
26,11
26,10
26,8.5
27,9.6
26,8.5
25,10
26,10.8
25,12.4
26,12.8
27,13.1
27,10.6
26,11
26,13.5
25,15
26,11.7
28,9.7
26,8
27,7.3
25,6.3
26,7.8
26,10.2
27,9.5
27,10
26,10
28,10
26,10.7
27,10.2
27,9.5
26,6.9
26,7.7
25,10.5
26,13
28,11.4
26,12.7
26,12
26,10.6
26,11
26,9.9
26,10
27,9.5
26,10.2
26,11
26,11.3
25,13.5
26,10.2
25,9.2
25,8.5
26,7.8
26,9
25,8.9
25,9.5
26,9.6
27,10
26,10
26,10
26,9.2
28,9.7
27,10.5
27,10
27,11.2
28,10.5
27,11.6
27,10.2
28,9.4
26,9.9
26,9
28,8.8
29,9.1
28,10.8
26,8
27,8.5
26,7.5
26,8.2
28,9.1
28,9.5
28,8.5
27,9.4
28,9
28,9.8
30,8.4
28,10.6
27,10
27,9.6
26,8.9
27,8.2
29,9
28,9
27,9.1
28,11.7
28,11.7
30,11.3
29,11.4
28,11
28,11.1
29,9.5
30,10.9
30,11.9
30,9.5
28,11
29,13.4
31,11.5
29,11.2
29,10.2
30,11
30,11.7
30,9.6
30,8.5
30,8.5
28,10.1
28,9.7
31,9.6
29,12.5
29,12.5
30,11.3
30,11.2
31,11.5
30,11.4
29,11
31,11.9
32,12
30,12.8
30,12.7
31,12.5
28,11.7
29,12
30,11.5
31,11.8
31,12.5
31,12.5
30,14
30,13.5
32,13.1
30,13.5
31,15
33,14.3
32,14.8
32,13.6
33,13.7
32,14.8
31,11.6
30,14.7
30,14.4
31,14.5
31,14.4
31,16.3
30,16.6
30,12.6
30,17.2
30,17.5
25,14
29,11.6
20,12.2
26,12.2
28,11.8
30,12.5
30,12.6
30,18.6
31,15
29,17.3
30,13.4
25,13.6
26,14.4
26,14.6
28,14.8
28,16.5
28,16.3
30,14.9
28,15.8
26,11.6
29,14.4
28,15.4
28,18.1
28,16.8
28,12.8
28,12
31,15.1
32,18.4
30,18.6
30,18.5
29,17.7
30,14.9
29,15.8
30,18
29,17.6
29,15
29,15.5
29,14.8
29,15.2
29,13.4
29,14.4
29,15.6
29,14.1
29,15
31,14.2
30,14.7
30,14
29,13.8
31,15.4
32,14.6
32,14.1
29,14.9
30,14.7
29,15.8
30,16
30,13
30,14.4
30,16.5
28,15
28,15.2
28,15.3
26,14.7
26,13.7
28,12
29,13.9
28,14
28,13.9
27,14.5
26,13.9
28,14
30,14.4
30,16.7
27,15.6
28,15.1
29,15.8
29,15.1
28,15.1
27,16
27,12.9
28,13.4
28,16.3
26,14.2
26,15.3
25,13.5
25,14.2
27,15
25,15
24,15
24,13.5
26,15
26,12.9
25,15.8
23,14
23,14.1
26,13.2
25,14.5
25,14.3
25,14.3
27,14.4
26,15.2
26,14.4
26,16.1
26,15.6
25,15.7
26,15
25,14.4
25,14.6
23,14.2
26,15.4
25,13
22,13.7
26,13
23,13.7
21,14.8
25,13.8
24,13.7
23,14
24,13.8
26,12.6
25,14.5
25,14.2
25,13.9
22,14
24,13
22,14.2
21,13.4
25,12
24,13.1
27,14.3
24,12.3
25,14.1
24,12.7
24,13.2
25,13.9
26,15.2
24,13
23,14
24,14.2
24,14.2
25,14.5
23,13.5
26,12.9
24,14.1
27,13.9
25,13.5
26,14.6
25,13
25,13
27,15.5
27,15
26,15
27,15.5
26,14.2
27,14.2
24,13.7
25,14.5
24,14.5
26,15.4
27,13.6
25,13.1
24,13.5
26,13.3
26,12.1
23,12.6
25,11.2
25,11.2
26,12.2
26,12.5
27,14.8
27,12.8
27,12.6
26,14.5
26,13.5
27,12
26,12.5
27,13.2
27,14.1
26,14.5
25,13.3
26,14.4
26,14.2
24,13.4
24,13.7
26,15.1
25,13.1
25,12.6
28,12.5
26,14.6
27,13.8
24,14.5
25,14.4
27,14.6
28,15.1
26,13
26,14
27,14.2
22,14.5
25,14.4
26,15
26,13.7
27,14.7
26,14.1
27,14.5
26,12.2
26,13
27,13
25,12.5
26,12.6
26,12.7
27,12
27,13.1
26,10.8
27,10.9
26,10.8
27,11.6
27,12.7
26,11.6
25,13.8
25,13.7
25,14.4
26,11.8
26,13.5
26,13.8
26,10.5
26,11.4
26,11.5
27,12.6
26,10.5
28,11.1
26,9.4
27,10.5
27,11.9
26,11.6
27,10.7
26,11.3
27,11.1
28,6.6
27,4.7
27,5.6
27,8.6
26,8.1
27,8.7
27,10.5
27,10
27,9
27,9.1
27,7.2
28,6.9
26,7.8
24,7.7
25,7
25,6.6
25,7.8
27,12.2
26,13
26,9
26,9.7
27,10.9
27,11.6
26,10.6
26,9.6
27,9.8
27,9.9
27,9.8
27,8.6
27,8
27,9.4
28,9.5
27,8.4
27,9.3
26,8.5
26,7.2
26,6.5
27,7.5
25,6
25,6
25,6.2
24,4.6
25,6
24,5.5
24,5.5
26,5.7
25,7.1
25,6.4
25,7.2
25,7.9
27,6
28,8
28,6.9
29,5.3
27,7
27,7.6
28,8.1
29,8
27,8
26,8.1
25,8.5
25,7.6
25,6.2
26,6.8
27,7.3
28,6.9
30,7
29,6
30,5.8
29,4.5
27,4.6
26,7.5
26,9.2
25,9.5
26,8.6
26,8.8
26,9.2
27,10.9
28,12.9
29,14.5
30,11.5
29,10.5
29,11.5
30,11
33,10.3
30,10.4
30,11.6
31,11
28,10.5
29,11.6
30,12.7
30,16.9
31,12
31,13.2
31,14.6
32,17.8
31,13.3
30,12.7
27,14.2
29,12.5
28,10.2
28,10.1
29,11.8
27,11
28,9.5
30,9.5
30,9.6
30,16.5
29,16.6
29,11.8
31,11
30,16
28,16
26,9.7
30,14.5
29,14.3
30,16.3
29,16
29,11
29,9
30,9.7
29,9.6
29,11.6
26,15.5
28,14.3
28,10
30,10.5
30,11.8
31,12.7
31,17.7
31,17.6
27,14
28,15
29,15.9
30,15.5
31,12.2
32,13.1
32,14.6
32,14.5
33,14.5
33,15.5
33,13
32,14
32,14.5
31,16.5
30,13.9
27,17
28,14.2
30,12.6
32,13.7
32,15.5
31,16.1
30,14.5
30,16.8
31,12
31,15.6
33,13.5
33,16.7
32,15
30,12.2
31,11.5
32,12.7
33,14.5
32,14
31,16.6
30,15.4
30,14
30,17
30,17.6
31,14.7
31,17.4
29,17.1
29,13
28,14.3
29,14
28,13.3
29,12.4
30,13.4
30,13.3
28,16.1
27,14
28,14.3
29,13.8
29,16
27,14.4
27,14
27,13.7
27,14.2
27,12.5
27,12
29,12.6
29,14.5
27,13.4
26,13.4
27,12.8
27,12
26,12.5
25,13.5
26,14
25,13.5
25,15.2
27,13.5
25,13.8
23,13.5
25,14
27,14.3
24,13
26,14
25,12.6
26,15
26,14.8
25,14.9
26,14.5
26,14.9
25,14
26,15.6
26,16.7
26,16.2
26,16
26,16
26,16.2
27,16
26,15.4
25,15.5
24,15.4
24,15.7
24,15.2
25,15.9
26,16
26,13.4
25,14
25,12.8
26,12.9
25,12.5
25,12
25,11
24,11.3
25,12
26,12
25,12.2
24,13.4
22,11.3
23,11.6
23,11
24,12
20,11.2
25,11.5
22,12.6
21,11.6
24,11.2
23,12.5
24,11.9
24,12
26,12.5
24,12.5
24,11.6
26,11.5
26,12.6
21,12.5
26,10.5
25,12
24,12.5
24,12.5
25,12.5
25,11.1
24,12.8
25,11.5
25,12
26,11.4
25,12
28,12
24,14.5
26,10.6
26,11.2
28,12
24,11.5
23,13
24,10.5
24,11
25,11
25,11.5
25,10.8
25,11.5
26,11.8
27,11.6
26,11.8
28,11
27,11
26,10.5
26,12.5
25,10.8
25,10.2
25,12.2
26,9.6
27,10
25,11
26,11.4
26,11
27,11.1
26,11.6
26,12.5
26,13
27,13.2
26,15
27,15.5
26,14.3
27,14
27,13.5
26,14.3
27,15
27,14.9
27,14.8
27,14.5
28,11.5
28,14.5
28,13.2
27,14.4
27,14
27,15
26,16
27,15
27,15.6
28,15.5
28,14.2
27,15
27,15.5
27,16
27,15.2
27,14.5
27,15
27,14
27,13.5
27,15.4
26,14
26,14.5
25,16
27,14.7
27,14.2
27,15.5
29,15.5
28,13.9
27,15
28,15
27,14.5
26,7.5
28,8
26,9.7
27,10.6
27,11
27,10.8
27,9.4
26,10.4
26,11
26,13.4
26,12.5
26,11.5
26,11.8
25,10
26,11
26,11
27,15.5
27,15.5
27,12
26,12.5
26,12.8
27,13
26,10.8
28,11
28,11
26,10.6
27,11.4
27,11.6
31,11.5
28,13.2
28,10.5
27,11
28,9.8
26,14
27,12
27,11
27,10.5
29,12
30,12.5
28,12.8
28,12.5
28,11
27,10
27,10.5
28,10.8
27,9.4
27,9.5
29,9.5
27,7.4
26,7.5
26,8
26,9
26,8.4
28,7.1
28,16.5
27,15
25,12.5
26,12
26,10.7
26,9.5
26,10.3
26,10.4
27,10.5
27,8
27,10
27,12
24,11.5
23,11.5
25,10
26,12.5
26,11.5
26,10
27,10.5
28,10.5
28,10
28,9.8
27,9.9
30,9
29,8.3
27,8.3
28,9
28,9
29,9
28,9.6
29,10.5
29,10.5
27,10.5
28,10
32,10.7
27,10.5
27,10.5
28,9.8
28,9
30,11
29,11.4
29,11.6
30,11.8
30,11
29,11.5
28,11.8
29,13
28,11.5
28,11.5
28,12.5
27,14.5
29,9.6
30,9.6
29,10.2
30,12
31,16
31,12
32,13.7
31,11.4
31,11.5
30,12.5
28,16
28,15
28,14.5
27,10.6
26,9.6
28,11
29,9.8
29,11.2
30,11
29,10
29,10.6
30,11.6
31,11.8
29,13
31,12.5
30,13.6
29,17.2
30,13.5
31,10.5
29,11.6
30,11.6
32,12.8
30,15.5
31,15.6
31,15
31,14.6
32,15.2
32,15.5
31,18
31,15.7
31,17.5
32,16.8
31,14.5
32,15
32,20
31,16.6
31,17.2
31,16.5
32,19.5
30,16.5
23.4,19.5
27,14.8
28,9.9
28,8.5
30,10.2
31,10
31,12
32,15
32,16.8
32,15.2
32,15
33,14.8
32,14.5
33,13.2
32,14
33,13.5
33,18.6
32,18
32,14.4
31,12.4
31,15.8
31,16.7
30,16
30,17
30,19.6
31,18
31,16.4
31,13
31,13
30,12.8
31,13.5
31,14.7
31,17
31,14.5
33,15.2
30,15
30,16
30,19.9
33,16.8
31,16
30,13.5
31,14.4
31,13
31,13.5
32,14.5
33,15.6
32,16.8
31,19.4
31,20
31,15.5
31,19
30,16
30,16
